Property_ID,City,Locality,Area_sqft,Bedrooms,Bathrooms,Balconies,Parking,Floor,Total_Floors,Property_Age,Furnishing,Facing,Gated_Society,Lift,Power_Backup,Security,Gym,Swimming_Pool,Metro_Distance_km,Hospital_Distance_km,School_Distance_km,Mall_Distance_km,Expressway_Distance_km,RRTS_Distance_km,Price_INR
PROP07118,Gurugram,DLF Phase 1,3411,1,1,0,No,22,26,2,Unfurnished,West,No,Yes,Yes,No,Yes,Yes,2.51,0.66,4.79,4.27,4.49,0.58,51912929
PROP07119,Gurugram,DLF Phase 3,2116,5,4,3,Yes,0,3,19,Fully Furnished,South,Yes,No,No,Yes,No,No,8.83,2.36,5.47,9.61,11.5,11.94,35233489
PROP07120,Greater Noida,Knowledge Park,1982,4,3,3,,9,30,0,Semi-Furnished,North,Yes,Yes,No,No,,Yes,,5.96,4.38,2.32,7.94,14.09,
PROP07121,Noida,Sector 62,3673,5,4,0,No,21,23,7,Semi-Furnished,South,No,Yes,No,No,No,No,5.38,3.34,4.21,2.67,11.08,18.01,29688014
PROP07122,Ghaziabad,Raj Nagar,1016,1,2,2,Yes,24,26,17,Unfurnished,North,Yes,Yes,No,No,Yes,Yes,4.31,4.24,5.4,4.3,10.74,3.7,8196478
PROP07123,Faridabad,Sector 37,2688,3,2,3,Yes,19,28,15,Unfurnished,South,Yes,Yes,No,No,No,Yes,6.04,5.41,1.03,3.34,9.49,0.79,13128075
PROP07124,Greater Noida,Alpha 1,2706,3,3,0,No,23,29,18,Semi-Furnished,West,No,Yes,Yes,No,Yes,Yes,3.34,4.58,0.52,8.37,2.42,15.72,16439197
PROP07125,Delhi,Janakpuri,1713,4,3,2,Yes,22,27,0,Unfurnished,West,No,Yes,No,Yes,Yes,No,3.26,2.38,4.57,8.93,2.46,9.03,27231279
PROP07126,Delhi,Pitampura,4216,2,1,1,Yes,4,11,5,Semi-Furnished,South,Yes,Yes,No,No,Yes,No,10,1.19,1.74,1.3,5.44,1.13,51739312
PROP07127,Gurugram,Golf Course Road,2079,2,2,3,No,0,6,12,Unfurnished,North,Yes,Yes,Yes,No,Yes,Yes,9.98,3.17,5.55,7.21,4.9,6.91,35198655
PROP07128,Noida,Sector 137,3391,2,2,1,No,1,24,17,Unfurnished,South,Yes,Yes,Yes,No,No,No,4.28,2.2,4.37,9.7,1.62,17.66,32810356
PROP07129,Noida,Sector 50,2722,2,2,0,Yes,2,3,15,Semi-Furnished,North,Yes,Yes,Yes,No,Yes,Yes,11.35,5.48,2.67,7.05,6.72,17.24,28195425
PROP07130,Noida,Sector 78,4312,4,3,2,No,14,18,19,Semi-Furnished,North,Yes,Yes,Yes,Yes,Yes,Yes,4.47,2.59,0.34,6.43,11.79,1.04,58340284
PROP07131,Noida,Sector 78,674,3,2,2,Yes,11,29,4,Fully Furnished,South,Yes,Yes,Yes,No,No,No,7.36,4.71,1.3,0.7,4.85,10.97,11096109
PROP07132,Greater Noida,Beta 2,1108,2,1,0,No,13,25,14,Semi-Furnished,North,No,Yes,No,Yes,Yes,Yes,3.7,1.63,2.21,0.71,7.38,3.28,7907656
PROP07133,Greater Noida,Knowledge Park,962,5,5,2,No,12,19,21,Unfurnished,South,No,Yes,Yes,Yes,No,Yes,7.81,2.49,4.63,1.36,7.76,16.02,7678675
PROP07134,Delhi,Saket,4116,3,2,3,No,18,28,14,Unfurnished,South,Yes,Yes,No,No,No,Yes,4.21,2.95,5.74,9.72,10.35,15.86,72622337
PROP07135,Gurugram,Sohna Road,3489,5,5,0,No,7,14,14,Semi-Furnished,West,Yes,Yes,No,No,Yes,Yes,2.81,4.32,5.11,0.84,5.91,12.06,41047805
PROP07136,Ghaziabad,Kaushambi,1709,2,2,0,No,24,27,7,Semi-Furnished,West,No,Yes,No,No,Yes,No,11.75,7.33,5.75,7.68,4.83,0.74,13073301
PROP07137,Faridabad,NIT,526,3,2,0,No,17,23,18,Unfurnished,West,No,Yes,No,Yes,Yes,Yes,1.74,7.67,4.31,8.9,0.55,14.47,5756885
PROP07138,Gurugram,DLF Phase 1,3429,1,1,0,No,6,21,16,Unfurnished,North,No,Yes,Yes,No,Yes,Yes,9.1,1.01,4.77,8.38,14.31,18.82,44753725
PROP07139,Greater Noida,Knowledge Park,455,2,1,3,Yes,7,16,25,Fully Furnished,East,No,Yes,Yes,Yes,Yes,Yes,0.21,4.24,3.87,2.25,8.43,17.94,4665430
PROP07140,Ghaziabad,Indirapuram,2554,3,2,3,Yes,14,17,20,Semi-Furnished,East,Yes,Yes,Yes,No,Yes,No,9.75,4.97,2.65,7.18,1.97,13.01,16689691
PROP07141,Noida,Sector 62,3673,5,5,3,No,1,24,11,Semi-Furnished,North,Yes,Yes,No,Yes,Yes,No,1.26,1.21,1.81,2.34,0.98,4.91,43801603
PROP07142,Faridabad,Green Fields,2456,4,4,2,No,9,13,1,Semi-Furnished,North,Yes,Yes,Yes,No,Yes,No,7.2,1.44,4.06,1.5,11.72,12.59,16081207
PROP07143,Faridabad,Green Fields,2352,2,1,3,Yes,1,17,25,Unfurnished,East,Yes,Yes,No,No,No,No,7.22,5.51,1.63,3.64,3.36,8.16,13453448
PROP07144,Delhi,Saket,1691,3,3,3,No,14,28,0,Semi-Furnished,East,No,Yes,No,Yes,Yes,Yes,9.67,3.93,4.11,6.54,0.79,4.32,27292654
PROP07145,Ghaziabad,Raj Nagar,1155,3,3,3,No,3,25,17,Semi-Furnished,North,Yes,Yes,Yes,No,No,No,10.1,4.8,5.46,3.18,14.04,5.47,8312946
PROP07146,Ghaziabad,Indirapuram,3111,4,3,3,Yes,1,19,11,Semi-Furnished,East,No,Yes,No,No,Yes,No,5.05,5.34,4.66,3.22,8.33,18.42,26420010
PROP07147,Gurugram,Sohna Road,2546,1,1,2,Yes,13,28,23,Unfurnished,East,Yes,Yes,No,Yes,Yes,Yes,10.93,5.34,5.64,0.99,4.8,10.22,37428034
PROP07148,Faridabad,Sector 15,548,5,4,0,No,23,24,7,Unfurnished,South,No,Yes,No,Yes,Yes,Yes,7.85,4.68,5.1,9.4,8.07,15.39,5850985
PROP07149,Greater Noida,Alpha 1,1028,5,4,2,No,24,27,21,Semi-Furnished,East,Yes,Yes,No,Yes,Yes,No,1.44,3.46,1.39,7.71,6.15,5.76,11645073
PROP07150,Delhi,Saket,4389,2,1,1,Yes,1,23,17,Semi-Furnished,North,Yes,Yes,No,No,Yes,No,11.99,2.86,2.2,3.45,7.87,6.91,54087490
PROP07151,Noida,Sector 62,1589,5,4,3,Yes,25,30,19,Fully Furnished,South,Yes,Yes,Yes,Yes,Yes,No,6.57,3.55,0.25,9.22,1.31,5.69,23317344
PROP07152,Ghaziabad,Indirapuram,1613,5,4,3,Yes,10,29,10,Fully Furnished,East,Yes,Yes,No,No,Yes,No,9.65,5.88,0.63,8.48,8.73,14.56,14132678
PROP07153,Greater Noida,Pari Chowk,2112,2,1,1,No,0,6,3,Semi-Furnished,East,No,Yes,No,No,Yes,No,7.05,5.62,0.39,3.89,14.48,16.53,13562429
PROP07154,Gurugram,Sector 57,1449,1,2,0,No,4,6,10,Unfurnished,North,No,Yes,No,No,Yes,No,6.31,4.76,0.22,5.36,0.53,3.9,19282418
PROP07155,Ghaziabad,Crossings Republik,946,4,3,3,No,2,27,2,Semi-Furnished,South,Yes,Yes,Yes,Yes,No,Yes,4.26,0.29,2.88,1.58,1.01,19.31,8140901
PROP07156,Greater Noida,Pari Chowk,3677,1,1,0,Yes,0,21,7,Semi-Furnished,North,Yes,Yes,No,No,Yes,Yes,2.26,2.78,0.27,1.92,13.81,6.39,25388715
PROP07157,Gurugram,DLF Phase 3,3687,5,4,1,Yes,16,17,8,Unfurnished,North,Yes,Yes,No,No,Yes,Yes,8.12,5.35,5.81,0.89,14.24,12.41,47179257
PROP07158,Ghaziabad,Vaishali,1118,3,3,3,No,21,28,4,Fully Furnished,North,Yes,Yes,Yes,Yes,No,Yes,10.52,1.2,3.24,3.26,9.36,5.36,9314182
PROP07159,Noida,Sector 50,2437,2,1,2,Yes,11,24,10,Semi-Furnished,West,No,Yes,Yes,No,No,No,10.53,5.08,4.2,0.53,13.1,18.28,26358388
PROP07160,Greater Noida,Pari Chowk,2280,2,2,3,Yes,19,28,19,Semi-Furnished,North,No,Yes,No,No,Yes,Yes,9.26,3.86,0.84,3.36,4.05,0.78,22457912
PROP07161,Noida,Sector 62,3874,5,4,0,,16,17,24,Unfurnished,South,Yes,Yes,No,Yes,,No,,6.55,5.49,9.83,13.92,3.32,
PROP07162,Noida,Sector 78,3473,2,2,1,No,2,3,16,Semi-Furnished,West,No,No,No,Yes,No,Yes,11.79,1.92,2.92,1.09,14.48,15.93,31588207
PROP07163,Delhi,Pitampura,2419,5,4,0,No,20,22,17,Semi-Furnished,South,Yes,Yes,Yes,Yes,No,Yes,0.71,5.37,1.88,3.34,3.2,14.4,41991941
PROP07164,Noida,Sector 50,1892,3,3,2,Yes,25,29,7,Semi-Furnished,East,Yes,Yes,Yes,No,No,Yes,5.09,1.21,4.71,9.9,1.69,5.38,23157012
PROP07165,Ghaziabad,Crossings Republik,1208,2,2,2,No,10,14,18,Semi-Furnished,East,Yes,Yes,No,No,No,No,0.1,1.87,1.28,6.62,0.73,2.93,10508604
PROP07166,Ghaziabad,Indirapuram,2970,2,2,1,Yes,8,13,23,Semi-Furnished,West,No,Yes,Yes,No,No,Yes,9.25,1.01,5.69,7.21,0.22,3.4,24531398
PROP07167,Noida,Sector 150,2496,5,4,2,No,6,7,4,Semi-Furnished,South,Yes,Yes,No,No,Yes,Yes,0.43,2.94,2.98,9.5,5.78,4.5,25824285
PROP07168,Gurugram,Golf Course Road,758,2,2,1,Yes,23,24,10,Semi-Furnished,East,No,Yes,Yes,No,No,No,0.93,5.84,1.25,9.67,13.03,12.87,12341419
PROP07169,Greater Noida,Alpha 1,3403,3,2,0,No,7,11,19,Fully Furnished,North,No,Yes,Yes,No,No,Yes,1.78,6.1,1.52,7.98,4.65,16.67,21161141
PROP07170,Noida,Sector 78,2715,3,2,2,Yes,7,8,19,Unfurnished,West,Yes,Yes,Yes,Yes,No,Yes,9.04,7.73,2.38,5.5,6.98,14.87,38568373
PROP07171,Faridabad,Sector 21,3242,3,2,3,No,20,28,20,Unfurnished,West,No,Yes,No,No,No,No,5.3,5.02,4.57,7.3,12.68,9.84,18397680
PROP07172,Delhi,Saket,451,2,1,2,Yes,21,23,19,Unfurnished,West,No,Yes,Yes,Yes,Yes,No,1.69,4.92,4.76,7.25,12.46,18.95,6377699
PROP07173,Ghaziabad,Kaushambi,3393,1,1,0,Yes,10,12,23,Semi-Furnished,East,Yes,Yes,No,Yes,No,No,11.56,6.71,5.63,1.03,11.76,17.2,27198512
PROP07174,Faridabad,Sector 15,798,3,3,0,No,22,29,6,Semi-Furnished,South,Yes,Yes,No,No,No,No,1.52,5.03,1.09,3.35,2.3,17.61,7445861
PROP07175,Delhi,Rohini,3480,2,2,1,No,12,30,7,Semi-Furnished,West,Yes,Yes,No,Yes,Yes,Yes,7.3,1.82,3.79,2.19,7.99,14.56,48268405
PROP07176,Greater Noida,Knowledge Park,4174,1,1,2,No,21,23,4,Semi-Furnished,West,Yes,Yes,Yes,Yes,No,No,9.4,2.12,0.55,4.41,1.73,16.26,35359305
PROP07177,Noida,Sector 50,668,5,4,3,Yes,18,29,9,Semi-Furnished,North,Yes,Yes,Yes,No,Yes,No,4.16,7.64,4.61,2.06,10.16,8.45,10262348
PROP07178,Faridabad,Sector 21,2121,2,2,1,Yes,13,26,12,Semi-Furnished,West,Yes,Yes,Yes,Yes,Yes,Yes,9.82,0.46,1.09,8.87,7.08,4.22,13572394
PROP07179,Faridabad,Sector 37,2708,5,4,1,No,9,26,8,Unfurnished,South,No,Yes,Yes,No,Yes,Yes,8.33,7.11,1.6,9.8,11.58,14.15,20637343
PROP07180,Noida,Sector 78,4283,4,3,0,Yes,5,29,20,Unfurnished,North,No,Yes,No,Yes,No,No,0.11,2.83,1.4,3.2,10.42,1.53,47900337
PROP07181,Faridabad,Sector 15,1422,3,3,2,No,16,23,25,Unfurnished,West,No,Yes,Yes,No,Yes,No,4.75,2.82,4.12,6.87,5.68,5.62,12273251
PROP07182,Ghaziabad,Vaishali,1212,2,2,2,No,16,27,13,Semi-Furnished,West,Yes,Yes,No,Yes,No,Yes,9.94,4.23,0.87,1.4,2.48,17.71,11735653
PROP07183,Greater Noida,Beta 2,4379,3,3,1,Yes,1,3,13,Fully Furnished,South,Yes,No,Yes,No,Yes,Yes,8.26,5.33,5.02,8.12,0.32,12.64,40817912
PROP07184,Ghaziabad,Crossings Republik,2609,4,3,1,Yes,17,27,24,Semi-Furnished,North,Yes,Yes,Yes,No,No,Yes,7.05,3.74,4.02,6.96,4.1,4.69,19102448
PROP07185,Greater Noida,Knowledge Park,3575,2,2,1,Yes,6,14,3,Semi-Furnished,South,Yes,Yes,Yes,No,No,No,10.07,1.96,3.59,3.3,1.33,19.38,23870255
PROP07186,Greater Noida,Alpha 1,1986,4,3,3,Yes,11,22,5,Semi-Furnished,East,No,Yes,Yes,Yes,Yes,Yes,4.58,6.45,1.97,1.62,9.17,14.22,16638452
PROP07187,Noida,Sector 137,4188,1,2,1,No,17,21,16,Unfurnished,West,No,Yes,No,Yes,Yes,Yes,9.38,3.06,3.01,6.93,4.64,1.64,37632363
PROP07188,Noida,Sector 62,2432,4,3,1,Yes,18,20,6,Fully Furnished,South,No,Yes,Yes,Yes,Yes,No,7.37,5.21,2.63,8.93,14.84,19.99,22950357
PROP07189,Ghaziabad,Vaishali,887,5,5,2,Yes,1,9,10,Fully Furnished,North,No,Yes,No,No,No,Yes,2.16,4.63,1.29,6.92,12.49,5.84,9212575
PROP07190,Greater Noida,Beta 2,1405,1,2,1,No,23,29,1,Fully Furnished,East,No,Yes,Yes,Yes,No,No,7.36,3.12,3.71,6.47,7.06,5.83,11182102
PROP07191,Noida,Sector 62,1837,5,5,0,No,17,30,21,Semi-Furnished,East,No,Yes,No,No,No,Yes,11.26,3.16,0.35,5.33,13.04,4.29,17117105
PROP07192,Faridabad,Sector 37,3969,1,1,0,No,7,9,12,Semi-Furnished,West,No,Yes,No,No,No,Yes,10.53,1.64,1.88,3.06,2.75,16.13,22354346
PROP07193,Ghaziabad,Indirapuram,3287,4,4,1,No,3,26,10,Fully Furnished,West,Yes,Yes,Yes,Yes,Yes,No,4.82,2.46,4.55,4.68,7.64,10.67,20080754
PROP07194,Delhi,Dwarka,3454,4,4,0,No,10,11,25,Semi-Furnished,North,No,Yes,No,No,No,Yes,6.22,6.66,5.65,2.57,1.29,9.6,43709823
PROP07195,Delhi,Janakpuri,538,3,2,2,Yes,1,11,17,Unfurnished,North,Yes,Yes,No,No,Yes,No,0.35,0.49,4.43,3.61,0.8,18.71,9282063
PROP07196,Delhi,Janakpuri,3986,4,4,3,Yes,22,27,14,Unfurnished,South,No,Yes,Yes,Yes,Yes,Yes,1.68,7.75,4.24,7.85,2.18,2.31,44873932
PROP07197,Delhi,Rohini,1089,5,4,2,Yes,25,26,19,Semi-Furnished,South,No,Yes,No,Yes,No,No,1.87,6.33,5.88,7.43,6.64,16.77,13081966
PROP07198,Ghaziabad,Indirapuram,1722,4,4,3,Yes,11,30,25,Unfurnished,South,Yes,Yes,Yes,No,Yes,Yes,4.54,4.36,2.01,9.26,13.57,19.7,14327449
PROP07199,Faridabad,Green Fields,2868,1,1,3,Yes,19,30,23,Fully Furnished,South,Yes,Yes,Yes,Yes,No,No,1.79,1.09,1.42,6.71,6.84,15.77,24488899
PROP07200,Gurugram,DLF Phase 1,2485,5,4,0,Yes,12,13,12,Fully Furnished,North,Yes,Yes,No,Yes,Yes,No,0.49,3.21,0.76,7.8,10.77,6.87,27495830
PROP07201,Noida,Sector 137,668,4,4,0,No,18,26,24,Semi-Furnished,West,Yes,Yes,No,Yes,Yes,Yes,11.85,5.79,4.63,1.7,8.07,3.32,6034968
PROP07202,Ghaziabad,Raj Nagar,4487,4,3,3,No,20,21,5,Unfurnished,East,Yes,Yes,Yes,No,Yes,No,6.77,3.08,1.62,7.18,4.76,18.86,29521553
PROP07203,Faridabad,NIT,3146,3,2,3,Yes,8,14,8,Semi-Furnished,South,Yes,Yes,No,Yes,Yes,No,4.85,6.92,5.84,0.62,8.3,0.56,27609525
PROP07204,Ghaziabad,Crossings Republik,861,2,2,0,No,1,20,16,Semi-Furnished,South,Yes,Yes,Yes,Yes,Yes,No,6.82,0.29,0.28,8.72,4.69,0.9,7667109
PROP07205,Noida,Sector 150,629,3,3,0,Yes,19,29,1,Unfurnished,West,No,Yes,No,Yes,Yes,Yes,2.24,0.7,5.04,7.27,7.29,3.08,10728634
PROP07206,Greater Noida,Pari Chowk,1201,4,4,1,Yes,9,21,12,Fully Furnished,East,No,Yes,Yes,Yes,Yes,Yes,9.41,6.83,0.81,1,11.49,10.77,12404000
PROP07207,Ghaziabad,Crossings Republik,2974,1,1,3,No,13,24,15,Semi-Furnished,East,Yes,Yes,No,Yes,Yes,No,8.7,6.64,5.6,6.03,1.67,2.55,17676867
PROP07208,Delhi,Rohini,3784,5,4,3,Yes,16,28,7,Fully Furnished,North,Yes,Yes,Yes,Yes,No,Yes,10,6.16,1.29,5.43,13.36,13.81,36978366
PROP07209,Faridabad,Sector 21,3816,5,5,0,Yes,24,30,20,Semi-Furnished,West,Yes,Yes,Yes,Yes,No,No,1.17,1.33,4.56,1.32,11.42,8.29,30160597
PROP07210,Gurugram,DLF Phase 3,1459,2,2,3,Yes,9,11,17,Semi-Furnished,North,No,Yes,No,Yes,Yes,No,9.84,3.36,4.86,0.82,8.41,4.63,20157336
PROP07211,Ghaziabad,Vaishali,3051,4,4,0,Yes,0,12,6,Semi-Furnished,South,No,Yes,Yes,No,No,No,11.72,1.76,3.43,9.82,10.19,2.21,21386392
PROP07212,Faridabad,Sector 21,2750,1,2,0,Yes,12,13,10,Semi-Furnished,South,No,Yes,Yes,No,No,No,11.71,5.01,1.8,6.05,3.6,19.58,21553058
PROP07213,Delhi,Rohini,892,1,1,2,No,16,19,2,Fully Furnished,West,Yes,Yes,No,Yes,No,No,5.72,5.23,1,4.32,1.59,3.42,17163483
PROP07214,Greater Noida,Beta 2,976,3,2,3,Yes,14,24,1,Unfurnished,South,No,Yes,No,No,Yes,Yes,8.43,6.49,2.24,2.53,4.61,12.49,10215882
PROP07215,Noida,Sector 50,1306,5,4,3,No,12,23,20,Semi-Furnished,West,No,Yes,No,Yes,No,Yes,6.68,7.25,1.06,1.89,2.11,7.81,17411956
PROP07216,Delhi,Rohini,972,3,2,2,,12,18,23,Semi-Furnished,West,Yes,Yes,No,No,,Yes,,0.52,1.26,3.03,5.2,17.82,
PROP07217,Gurugram,DLF Phase 3,3648,4,4,2,Yes,18,27,17,Semi-Furnished,West,No,Yes,No,No,Yes,Yes,5.52,6.13,0.84,9.57,0.66,3.99,48444585
PROP07218,Greater Noida,Alpha 1,1586,2,2,2,Yes,25,29,0,Unfurnished,South,No,Yes,Yes,No,No,No,6.48,7.51,2.72,2.78,14.84,18.06,10959482
PROP07219,Noida,Sector 150,894,4,3,0,,9,21,15,Unfurnished,East,No,Yes,No,Yes,,Yes,,1.09,1.43,2.15,12.11,12.57,
PROP07220,Ghaziabad,Vaishali,4462,3,2,3,Yes,15,18,16,Semi-Furnished,South,No,Yes,No,No,No,Yes,10.01,3.01,2.32,0.75,5.92,6.05,28080063
PROP07221,Greater Noida,Pari Chowk,3750,1,2,1,No,8,15,22,Unfurnished,East,No,Yes,Yes,Yes,No,No,8.58,4.13,2.66,3.5,14.63,9.4,25182159
PROP07222,Noida,Sector 62,2537,1,2,1,Yes,21,22,12,Semi-Furnished,South,Yes,Yes,Yes,No,No,Yes,5.25,6.74,1,2.78,3.14,12.83,30069516
PROP07223,Greater Noida,Beta 2,1247,1,2,3,No,2,20,12,Unfurnished,West,Yes,Yes,Yes,Yes,No,No,2.89,1.99,5.47,9.19,8.73,16.15,11183760
PROP07224,Noida,Sector 150,3710,5,4,0,Yes,22,23,10,Semi-Furnished,West,No,Yes,No,No,Yes,Yes,4.02,4.23,3.51,5.21,4.21,17.78,39387458
PROP07225,Ghaziabad,Kaushambi,1439,5,5,3,No,22,28,25,Semi-Furnished,East,Yes,Yes,Yes,No,No,Yes,7.41,6.89,0.65,3.95,2.21,15.44,10009283
PROP07226,Greater Noida,Alpha 1,4257,5,4,2,No,1,26,3,Semi-Furnished,North,No,Yes,No,No,No,Yes,8.61,2.83,3.81,0.71,2.3,2.18,27583864
PROP07227,Ghaziabad,Raj Nagar,2160,1,2,3,,5,24,20,Unfurnished,East,No,Yes,No,No,,Yes,,6.61,0.92,1.46,10.39,18.8,
PROP07228,Faridabad,Sector 37,522,3,2,2,No,6,25,3,Semi-Furnished,North,Yes,Yes,No,No,No,No,0.52,1.16,2.3,1.99,5.55,13.47,6813579
PROP07229,Noida,Sector 62,2192,5,4,0,Yes,11,16,5,Unfurnished,South,Yes,Yes,Yes,No,Yes,Yes,5.59,1.25,5.23,2.92,6.89,15.6,24199744
PROP07230,Faridabad,NIT,2236,5,5,2,Yes,7,23,16,Semi-Furnished,North,Yes,Yes,Yes,No,Yes,No,3.41,1.38,1.75,9.3,0.34,12.84,13587546
PROP07231,Gurugram,DLF Phase 1,536,4,4,1,Yes,2,18,5,Unfurnished,West,No,Yes,Yes,Yes,Yes,No,0.4,4.66,2.77,9.81,7.43,15.88,10750813
PROP07232,Greater Noida,Alpha 1,2775,2,2,3,Yes,21,30,12,Semi-Furnished,West,Yes,Yes,No,Yes,Yes,Yes,3.06,2.31,0.29,6.34,0.58,12.49,20313228
PROP07233,Delhi,Dwarka,3398,2,2,2,No,6,30,7,Fully Furnished,West,No,Yes,Yes,No,Yes,Yes,8.29,2.07,2.57,3.34,3.12,8.28,45406473
PROP07234,Delhi,Saket,2907,1,1,3,No,24,26,15,Fully Furnished,North,No,Yes,No,No,Yes,Yes,2.47,7.31,0.31,2.68,3.03,15.79,28142774
PROP07235,Gurugram,Sector 57,494,1,2,1,Yes,1,26,9,Semi-Furnished,South,No,Yes,No,Yes,No,Yes,2.39,5.84,4.32,8.9,9.89,8.04,8428101
PROP07236,Gurugram,Sector 57,3754,1,1,3,No,6,15,2,Fully Furnished,South,No,Yes,No,Yes,Yes,No,2.24,7.11,0.89,9.2,6.47,12.14,64519566
PROP07237,Ghaziabad,Crossings Republik,1481,4,4,1,Yes,15,26,12,Semi-Furnished,East,No,Yes,No,No,No,No,10.91,5.23,2.58,6.93,10.24,5.35,10653539
PROP07238,Greater Noida,Pari Chowk,1447,4,4,3,Yes,14,28,13,Fully Furnished,East,Yes,Yes,Yes,Yes,Yes,No,6.9,6.96,4.26,4.72,0.51,6.92,11879428
PROP07239,Faridabad,Sector 21,4422,5,5,1,No,2,19,17,Semi-Furnished,South,No,Yes,No,Yes,Yes,Yes,4.38,0.22,2.09,8.13,7.94,12.5,34639142
PROP07240,Noida,Sector 78,4081,5,5,0,No,23,28,0,Fully Furnished,East,No,Yes,Yes,Yes,Yes,No,6.19,4.81,1.61,8,9.64,12.06,40697427
PROP07241,Greater Noida,Beta 2,3436,1,2,1,No,19,26,7,Semi-Furnished,West,Yes,Yes,No,Yes,No,No,2.7,5.23,5.48,5.91,13.37,19.22,21698500
PROP07242,Gurugram,Sohna Road,4205,3,3,3,No,7,18,23,Semi-Furnished,West,Yes,Yes,No,Yes,No,Yes,10.43,5.01,5.1,7.35,7.43,7.33,52749651
PROP07243,Delhi,Rohini,2804,3,2,1,Yes,5,17,7,Unfurnished,North,No,Yes,No,No,Yes,No,10.65,5.5,5.31,0.55,14.23,9.88,34798949
PROP07244,Ghaziabad,Indirapuram,3819,2,2,3,No,4,30,10,Semi-Furnished,South,Yes,Yes,Yes,Yes,No,Yes,11.52,1.27,5.62,3.28,11.87,15.22,35008009
PROP07245,Noida,Sector 50,726,4,4,0,Yes,3,6,20,Semi-Furnished,West,Yes,Yes,Yes,No,No,No,3.21,4.69,0.89,2.99,5.19,19.68,10462343
PROP07246,Faridabad,Green Fields,708,4,3,1,Yes,11,30,18,Unfurnished,South,Yes,Yes,Yes,Yes,No,No,10.54,5.38,2.31,1.55,1.7,16.79,4541936
PROP07247,Greater Noida,Beta 2,2866,5,4,1,No,15,24,11,Fully Furnished,West,No,Yes,Yes,No,No,No,1.82,3.85,2.96,3.93,9.2,17.43,22269518
PROP07248,Gurugram,DLF Phase 1,4283,2,1,3,Yes,7,19,20,Semi-Furnished,South,No,Yes,No,Yes,No,No,0.77,5.97,4.89,5.04,9.07,7.96,70115917
PROP07249,Greater Noida,Pari Chowk,1827,4,4,3,Yes,19,20,15,Semi-Furnished,North,No,Yes,Yes,No,No,No,7.27,5.53,0.57,7.62,14.59,12.62,13249809
PROP07250,Gurugram,Sector 57,731,4,4,2,No,19,24,19,Semi-Furnished,West,No,Yes,Yes,Yes,Yes,No,7.17,1.14,0.31,6.35,12.06,15.02,9645912
PROP07251,Faridabad,NIT,4326,1,2,2,Yes,14,25,16,Semi-Furnished,North,Yes,Yes,No,No,Yes,Yes,7.65,4.28,4.85,3.51,8.47,3.2,33054503
PROP07252,Gurugram,DLF Phase 3,2794,1,2,3,No,18,20,19,Unfurnished,North,No,Yes,Yes,Yes,No,Yes,1.26,3.25,4.99,5.75,1.92,11.56,27222870
PROP07253,Noida,Sector 62,3922,4,4,1,No,21,30,21,Semi-Furnished,South,No,Yes,No,Yes,No,No,9.72,4.69,0.48,3.6,8.49,9.8,40507056
PROP07254,Gurugram,DLF Phase 3,1700,1,1,1,No,21,30,16,Semi-Furnished,West,No,Yes,No,Yes,Yes,No,11.31,6.12,3.01,1.21,2.48,7.66,27959605
PROP07255,Ghaziabad,Crossings Republik,3510,2,2,2,No,25,29,9,Fully Furnished,West,No,Yes,No,Yes,No,Yes,10.9,6.54,4.65,1.84,11.84,6.75,25822162
PROP07256,Ghaziabad,Kaushambi,2043,4,4,0,Yes,7,20,5,Fully Furnished,South,Yes,Yes,No,Yes,Yes,Yes,0.47,1.78,5.66,5.16,12.63,11.57,15479155
PROP07257,Faridabad,Sector 21,3026,3,3,2,No,11,15,8,Semi-Furnished,West,Yes,Yes,No,No,No,No,8.73,0.25,3.53,1.53,11.48,6.37,22409704
PROP07258,Faridabad,Sector 21,637,2,1,2,Yes,11,25,10,Semi-Furnished,North,Yes,Yes,Yes,No,Yes,Yes,8.7,7.57,2.05,9.71,1.05,2.87,5478273
PROP07259,Noida,Sector 150,566,5,5,1,Yes,8,24,23,Unfurnished,East,Yes,Yes,No,No,No,No,2.36,7.61,1.05,7.54,1.62,12.57,5734820
PROP07260,Delhi,Dwarka,2763,2,2,1,Yes,0,23,13,Semi-Furnished,East,No,Yes,No,No,No,No,5.05,0.93,4.71,8.12,4.52,19.75,39549246
PROP07261,Gurugram,Golf Course Road,3110,1,1,2,No,23,24,11,Semi-Furnished,West,No,Yes,Yes,No,Yes,Yes,0.15,2.6,3.91,1.15,0.69,19.98,30342430
PROP07262,Noida,Sector 50,895,1,2,2,Yes,18,30,4,Unfurnished,East,Yes,Yes,No,Yes,No,Yes,8.54,5.13,1.21,8.1,1.19,1.44,8497488
PROP07263,Ghaziabad,Indirapuram,2662,5,5,3,Yes,8,17,5,Unfurnished,East,No,Yes,Yes,Yes,No,Yes,5.44,2.15,2.3,4.75,10.31,3.11,21520169
PROP07264,Noida,Sector 150,879,2,1,1,Yes,3,8,3,Semi-Furnished,South,No,Yes,No,No,Yes,No,1.94,0.9,1.07,3.36,9.65,4.44,12677953
PROP07265,Delhi,Dwarka,4096,2,1,2,No,24,25,7,Fully Furnished,North,Yes,Yes,Yes,Yes,Yes,No,4.96,4.81,3.92,5.74,7.11,19.59,50099963
